Direction,Date,Message
Received,"2025-08-19 19:17:58","They slept in sugies yard and porch "
Received,"2025-08-19 19:18:04","I watch them all the time "
Received,"2025-08-19 19:22:09","￼￼"
Sent,"2025-08-19 19:24:03","yeah neither of these deer have spots"
Sent,"2025-08-19 19:24:08","i just checked "
Sent,"2025-08-19 19:24:28","this is stupid where is bop"
Received,"2025-08-19 19:24:44","BC THEY LOSE THEM "
Received,"2025-08-19 19:24:47","AS THEY GROW "
Received,"2025-08-19 19:24:52","DUMMIE "
Received,"2025-08-19 19:25:09","been telling you this is fucking stupid since noon. "
Sent,"2025-08-19 19:25:31","well as soon as he comes i will let you know"
Sent,"2025-08-19 19:25:38","i shan’t keep you waiting"
Received,"2025-08-19 19:26:18","Thank you "
Sent,"2025-08-19 19:28:16","i feel so bad they’e still out there"
Received,"2025-08-19 19:28:27","They are fine lol "
Received,"2025-08-19 19:51:54","She needs to call him or something bc this is ridiculous "
Received,"2025-08-19 19:52:06","Would it change his mind if I got a whole one "
Received,"2025-08-19 19:52:12","And make him come "
Received,"2025-08-19 19:52:20","Quicker "
Received,"2025-08-19 20:57:20","Still nothing?"
Sent,"2025-08-19 21:02:16"," got it"
Sent,"2025-08-19 21:02:21","he owes us a little bit"
Received,"2025-08-19 21:02:24","Finally "
Received,"2025-08-19 21:02:27","I’ll be over "
Received,"2025-08-19 21:03:53","Take some "
Received,"2025-08-19 21:04:01","Or should I come in"
Received,"2025-08-19 21:04:31","On my way "
Sent,"2025-08-19 21:05:30","come in"
Received,"2025-08-19 21:05:55","Ok just passed Jim "
Received,"2025-08-19 21:05:57","Him "
Received,"2025-08-19 21:22:23","Home home home "
Received,"2025-08-19 21:22:25","So windy "
Sent,"2025-08-19 21:25:19","you know you were too young to be doing this stuff back then"
Sent,"2025-08-19 21:25:33","actually I was too young to be doing it too, but i was doing it anyways"
Sent,"2025-08-19 21:25:49","but this is the closest i’ve seen to real fish scale since like 2005"
Sent,"2025-08-19 21:25:59","look at it under a flashlight"
Received,"2025-08-19 21:27:36","I saw "
Received,"2025-08-19 21:27:39","A chunk "
Received,"2025-08-19 21:27:41","While there "
Received,"2025-08-19 21:27:53","And it was like hey that’s iridescent "
Received,"2025-08-19 21:27:57","I swear "
Received,"2025-08-19 21:28:31","I thought that "
Sent,"2025-08-19 21:29:01","i swear i haven’t seen anything like it since like 2006 latest"
Received,"2025-08-19 21:29:08","I mean I have "
Received,"2025-08-19 21:29:14","But not for a while "
Sent,"2025-08-19 21:31:44","now i have to listen to"
Sent,"2025-08-19 21:31:47","the best album of 2006"
Received,"2025-08-19 21:32:22","Oh brother "
Sent,"2025-08-19 21:32:25",https://www.amazon.com/Fishscale-Ghostface/dp/B000E97HAS
Sent,"2025-08-19 21:33:04","real new york shit"
Sent,"2025-08-19 21:35:38","whip smellin like fish from 1-2-fifth

throwing ketchup on my fries

hittin baseball spliffs

backseat with my leg all stiff"
Sent,"2025-08-19 21:38:40","in all seriousness this album is a fucking masterpiece"
Received,"2025-08-19 21:38:55","You and Milo having a dance party "
Sent,"2025-08-19 21:39:27","lmao i honestly do not know how one would dance to this"
Sent,"2025-08-19 21:40:40","￼it's literally like a storytelling album"
Sent,"2025-08-19 21:42:20","okay that’s enough i don’t think you care about ghostface killah "
Sent,"2025-08-19 21:42:44","actually i don't think you care about ANY of the wu-tang clan solo albums"
Sent,"2025-08-19 21:51:44","honestly i feel like i’ve failed you"
Received,"2025-08-19 21:52:14","Stop it "
Sent,"2025-08-19 21:53:23","do you know the song that starts out with like 2 minutes of a movie clip from a kung fu movie"
Sent,"2025-08-19 21:54:22","“when i was little my father was famous. he was the greatest samauri in the empire and he was the shogun’s decapitator”"
Sent,"2025-08-19 21:54:35","PLEASE tell me you know what i’m talking about"
Received,"2025-08-19 21:56:08","What "
Received,"2025-08-19 21:56:11","I’m confused Dan "
Sent,"2025-08-19 22:31:10","i am so sorry. i have failed you"
Sent,"2025-08-19 22:31:19",https://www.youtube.com/watch?v=1YOOxeFr1b8&list=RD1YOOxeFr1b8&start_radio=1
Sent,"2025-08-19 22:32:44","it’s inconceivable to me that after 10 years around me that you aren’t able to pop off about both the full wu tang albums but also the best solo stuff too. "
Sent,"2025-08-19 22:32:50","sorry i know you don’t care "
Received,"2025-08-19 22:37:23","Well I’m SORRY "
Received,"2025-08-19 23:06:36","Eggie girl is falling asleep. The eggster will see you and king baby tomorrow. Love you and mimi night night"
Received,"2025-08-20 10:53:31","Earth to Dan "
Sent,"2025-08-20 10:59:17","i got in trouble lol"
Sent,"2025-08-20 11:00:14","by the way you should really try to get something today. even if you get 30 it should be way better because he owes you .5"
Received,"2025-08-20 11:01:27","What happened!!"
Sent,"2025-08-20 11:02:02","well we’re gonna see if the message i just got was some kind of bug or if OpenAI is mad at me"
Received,"2025-08-20 11:02:14","I can do sixty. But Claire asked me to pick up Alice from school bc she isn’t feeling well. So if I could send the money to your mom "
Sent,"2025-08-20 11:02:57","let me check but that should be fine"
Sent,"2025-08-20 11:07:05","yeah i think i gots in trouble"
Sent,"2025-08-20 11:07:18","omg you’re gonna be so happy"
Received,"2025-08-20 11:07:42","What are you talking about Dan "
Sent,"2025-08-20 11:07:43","no more AI videos for a little while"
Received,"2025-08-20 11:07:57","🙄🙄"
Sent,"2025-08-20 11:09:57","well i mean - i can still do it on Gemini and on a few other places"
Sent,"2025-08-20 11:10:20","but i had unlimited on the chatGPT one and they apparently did not like how i was using it lol"
Received,"2025-08-20 11:12:04","Oh wow you’re so bad "
Sent,"2025-08-20 11:12:48","i mean it is completely impossible to make it generate somebody naked or something"
Received,"2025-08-20 11:13:48","Well I’d hope "
Received,"2025-08-20 11:13:49","Am I sending the money "
Sent,"2025-08-20 11:18:16","i just asked"
Sent,"2025-08-20 11:18:21","and she said you can send it"
Sent,"2025-08-20 11:18:25",asshole
Received,"2025-08-20 11:18:49","Sorry thank you "
Received,"2025-08-20 11:19:43","Sent "
Sent,"2025-08-20 11:20:50","and for the record that’s the only one that really ls like impossible to do that with"
Received,"2025-08-20 11:41:04","It shouldn’t be allowed at all "
Sent,"2025-08-20 11:41:14","it’s not allowed?"
Received,"2025-08-20 11:42:13","Alright alright "
Sent,"2025-08-20 11:42:24","that’s the thing that scares most people about AI - noone programmed it for exactly what it’s spitting out (words or pictures or anything)"
Received,"2025-08-20 12:01:44","Exactly "
Received,"2025-08-20 12:02:03","Do you know if he’s coming earlier today"
Sent,"2025-08-20 13:10:38","he should be here pretty soon"
Sent,"2025-08-20 13:10:51","what are you doing this afternoon"
Received,"2025-08-20 13:11:20","Ok I’m with Alice right now "
Received,"2025-08-20 13:12:19","But if he comes let me know. My dad should be home soon and he can stay with her for a min. But Claire gets done with school around 4ish so after she gets Alice I don’t think I have anything else going on "
Sent,"2025-08-20 13:14:35","maybe i could see you for longer than an hour for once"
Received,"2025-08-20 13:14:48","Alright turd "
Sent,"2025-08-20 13:17:49","￼omg lo"
Sent,"2025-08-20 13:17:49",deadeyes
Received,"2025-08-20 13:18:14","😒😒😒"
Received,"2025-08-20 13:35:41","The shoes lol"
Received,"2025-08-20 13:56:30","Is there any update "
Sent,"2025-08-20 14:34:44","he cam"
Sent,"2025-08-20 14:35:11","￼also not in trouble lol"
Received,"2025-08-20 14:35:24","Well jokes on you I was already getting ready to come !"
Received,"2025-08-20 14:35:32","Would you like a….."
Received,"2025-08-20 14:35:40","Ice cream sammie"
Received,"2025-08-20 14:37:47","YES OR NO"
Received,"2025-08-20 16:15:54","Claire is running late. As always. Sugie just called and said her tv isn’t working and needs help "
Sent,"2025-08-20 16:21:10","😒😒😒"
Received,"2025-08-20 16:25:54","I am not a tech "
Sent,"2025-08-20 16:26:51","a tech? like a tv technician?"
Sent,"2025-08-20 16:26:57","also no showing tonight"
Received,"2025-08-20 16:27:41","What happened "
Received,"2025-08-20 16:27:51","The internet won’t connect "
Received,"2025-08-20 16:27:54","I’m resetting "
Received,"2025-08-20 16:28:01","There are no outages "
Sent,"2025-08-20 16:34:04","what kind of internet? broadband or fiber"
Sent,"2025-08-20 16:34:11","if it’s broadband and it probably is"
Sent,"2025-08-20 16:34:54","unplug the modem
unplug the LAN cord from the modem 
wait 3 min
plug the land cord in
plug the modem in"
Received,"2025-08-20 16:36:00","She has breezeline I did all that. Twice "
Received,"2025-08-20 16:36:03","I give up. "
Received,"2025-08-20 16:43:53","Why did the showing cancel "
Received,"2025-08-20 16:59:25","I’ll be over soon sorry "
Received,"2025-08-20 19:31:08","Back sorry I was talking to my dad outside "
Sent,"2025-08-20 19:32:05","you don’t have to apologize."
Sent,"2025-08-20 19:32:33","if i was allowed to know where you are and what you’re doing you wouldn’t have decided to turn off your gps after 10 years"
Sent,"2025-08-20 19:34:28","you still haven’t even acknowledged that you decided to do that , and i can only imagine that means you decided you are permanently done with that"
Sent,"2025-08-20 19:37:47","really sucks. 

I guess that's your reward for breaking my trust a bunch of times and my punishment for staying. You can ignore me you ignore everything but you know I am still here and I've never left and if you honestly aren't cheating on me you should understand how much that makes it look like you are u"
Sent,"2025-08-20 20:26:48","alright i get it. you don’t care and don’t want to hear about it, and if it’s a problem to be cheated on then that’s my problem."
Sent,"2025-08-20 20:28:27","i'm going to lay down. i put all of what i had out when you were here to try to have fun and now i have nothing left so i guess it didn't work out"
Received,"2025-08-20 20:58:00","Dan I am helping my mom set up a new printer right now "
Received,"2025-08-20 21:01:09","And fyi I put out what I had too"
Received,"2025-08-20 21:01:14","We will get more tomorrow"
Sent,"2025-08-20 21:06:59","okay i was not trying to give the impression that is anywhere near as important or upsetting as the rest of what i said "
Sent,"2025-08-20 21:09:52","but i won't get any response from you on that so i'll stop annoying you and go away"
Sent,"2025-08-20 21:38:25","….right"
Sent,"2025-08-20 21:38:32","goodnight i guess"
Sent,"2025-08-21 08:56:03",:(
Sent,"2025-08-21 09:06:27","bop is going to be here around noon to pick up money from my mom."
Sent,"2025-08-21 09:06:42","let me know if you want me to get something from him when he comes to do that."
Received,"2025-08-21 09:07:04","Good morning "
Received,"2025-08-21 09:07:27","Yes. I’ll bring money over in a little bit. I have sixty "
Sent,"2025-08-21 09:18:23","￼okay i'm on my way home from karate class "
Sent,"2025-08-21 09:18:57","￼"
Received,"2025-08-21 09:20:04",Hahahah
Sent,"2025-08-21 09:21:28","i slept so bad last night"
Sent,"2025-08-21 09:21:41","i was up literally every 30 mins"
Sent,"2025-08-21 09:21:48","milo kept me company"
Sent,"2025-08-21 09:23:36","￼"
Received,"2025-08-21 09:24:21","Poor guy 😭"
Received,"2025-08-21 09:24:28","Scared the shit out of him "
Received,"2025-08-21 09:24:40","he said “oh brother not you again”"
Received,"2025-08-21 09:26:44",https://open.spotify.com/episode/1uTNmpuXdiT2x79QhuvvIz?si=T4Rmx3XnQhmU43vKH7hh3g
Received,"2025-08-21 09:26:54","This is Meredith’s podcast "
Received,"2025-08-21 09:27:06","This episode is about Wendy’s "
Received,"2025-08-21 09:27:53","It’s interesting. Like I remember her talking about how it all took off on their Twitter when it was happening "
Received,"2025-08-21 09:28:34","But it’s crazy how it’s shaped how companies respond on social media today"
Sent,"2025-08-21 10:11:04","what time are you coming here"
Received,"2025-08-21 10:17:08","Soon "
Sent,"2025-08-21 10:44:39",like
Sent,"2025-08-21 10:44:41","how soon"
Received,"2025-08-21 10:48:14","I’m getting dressed"
Received,"2025-08-21 10:48:39","I have to get Alice again this afternoon fml"
Received,"2025-08-21 10:48:46","Poor girl"
Sent,"2025-08-21 10:54:35","hey you know what"
Sent,"2025-08-21 10:54:42","you still owe me a box of brownie mix"
Received,"2025-08-21 10:56:35","At atm"
Received,"2025-08-21 10:56:40","I know I do alright. "
Sent,"2025-08-21 10:57:00","I WANT MY MIX. AND I’M GONNA GET MY FUCKIN MIX OKAY"
Sent,"2025-08-21 10:57:51","￼"
Received,"2025-08-21 10:59:52","Cute "
Received,"2025-08-21 13:16:25","So much for him coming at noon"
Received,"2025-08-21 14:07:52","I can come get it instead of you dropping off "
Received,"2025-08-21 14:07:57","My mom came home for a little "
Received,"2025-08-21 14:40:07","👹👹"
Sent,"2025-08-21 14:44:10","i just asked my mom to call him"
Received,"2025-08-21 14:49:39",Blahhh
Received,"2025-08-21 15:05:13","I’m gonna scream "
Sent,"2025-08-21 15:28:48","he’s on his way"
Received,"2025-08-21 15:29:36","Finally "
Received,"2025-08-21 15:29:41","Should I come "
Received,"2025-08-21 15:33:15","I’ll come "
Received,"2025-08-21 17:57:07","I’ll try to come over before I go to sugies for the night "
Sent,"2025-08-21 19:01:41",k
Received,"2025-08-21 20:15:45","Made it. Love you "
Received,"2025-08-21 21:23:39","What do you think the odds are e"
Received,"2025-08-21 21:23:44","Of getting fifty tonight"
Sent,"2025-08-21 21:33:30","let me see if it’s possible"
Received,"2025-08-21 21:33:39","If not it’s ok "
Sent,"2025-08-21 21:33:50","hmmm my mom is probably not going to want to ask until i have the money"
Received,"2025-08-21 21:33:58","well I’d have to send it "
Sent,"2025-08-21 21:34:02","if not i can just get it in the morning but it’s up to you"
Received,"2025-08-21 21:34:12","I don’t want to be an inconvenience "
Received,"2025-08-21 21:34:14","It’s ok "
Sent,"2025-08-21 21:35:40",huh?
Sent,"2025-08-21 21:35:46","if you want it i’ll try to get it"
Sent,"2025-08-21 21:36:05","i mean i wouldn’t be upset to have a little bit so "
Received,"2025-08-21 21:36:29","Alright "
Received,"2025-08-21 21:36:40","well ask her first. And then I’ll send it "
Sent,"2025-08-21 21:41:06","she’s texting him"
Received,"2025-08-21 21:41:56","Ok thanks "
Sent,"2025-08-21 21:57:13","send it"
Received,"2025-08-21 22:01:21","Sent "
Received,"2025-08-21 22:01:24","Thank you honey "
Received,"2025-08-21 23:08:12","Did he say he would come "
Sent,"2025-08-21 23:20:35",yep
Sent,"2025-08-21 23:20:38",soon
Received,"2025-08-21 23:23:53","I’m sorry "
Received,"2025-08-21 23:24:09","I know it’s annoying and crazy Especially at this time "
Received,"2025-08-21 23:24:23","I have such a bad headache rn"
Sent,"2025-08-21 23:35:12","i’ll leave as soon as he gets here"
Received,"2025-08-21 23:37:47","Thank you Dan "
Received,"2025-08-21 23:38:02","Take some out for yourself "
Sent,"2025-08-21 23:47:29","any m"
Received,"2025-08-21 23:48:21",Huh
Sent,"2025-08-22 00:01:57","milo barking he maybe here"
Received,"2025-08-22 00:02:08","Guard dog "
Received,"2025-08-22 00:02:22","Satellite ears"
Sent,"2025-08-22 00:14:31","As soon as she splits this and gives me her keys, I'll leave"
Received,"2025-08-22 00:14:45","Oh brother "
Sent,"2025-08-22 00:14:56","It'll be like 10 minutes tops"
Received,"2025-08-22 00:15:01","She’s splitting it "
Received,"2025-08-22 00:15:14","I fell asleep once already "
Sent,"2025-08-22 00:15:25","Well honestly you should be glad because essentially you're gonna get half of a whole one"
Received,"2025-08-22 00:15:34","Okay "
Received,"2025-08-22 00:15:38","You right "
Sent,"2025-08-22 00:15:40","I don't know I'm doing the best I can"
Received,"2025-08-22 00:15:42","Sorry "
Received,"2025-08-22 00:15:47","You didn’t do anything wrong "
Received,"2025-08-22 00:15:50","I appreciate you "
Received,"2025-08-22 00:15:58","And please drive slowly and see "
Received,"2025-08-22 00:16:00","See "
Received,"2025-08-22 00:16:02","Safe "
Sent,"2025-08-22 00:23:49","i just want you to know how much i am dreading another fucking weekend and feel like shit that you won’t even recognize that i’m telling you i don’t understand why you turned your gps off after 10 years other than you cheating on me"
Sent,"2025-08-22 00:24:22","i probably won’t be able to spend any time with you until monday so i need to throw that out there now"
Sent,"2025-08-22 00:24:35","i’ll text you in 5 mins when i’m leaving"
Received,"2025-08-22 00:25:35","I’m literally supposed to be here all fucking weekend Dan. "
Sent,"2025-08-22 00:28:55","…yeah "
Received,"2025-08-22 00:30:52","Alright Dan. "
Received,"2025-08-22 00:35:12","Have you left. "
Received,"2025-08-22 00:49:17","Thank you so much I love you "
Sent,"2025-08-22 01:04:20","just not as much as before i guesss"
Received,"2025-08-22 01:04:53","Yes I do "
Sent,"2025-08-22 01:06:34","i'm not going to debate you about it but obviously not…you trusted me to have your location for the first 10 years we were together and suddenly you don’t anymore…please don’t tell me that doesn’t mean SOMETHING"
Received,"2025-08-22 11:46:20","I’m going to pick up lunch in a little bit. She will probably write me a check either after lunch or after her nap. "
Sent,"2025-08-22 12:58:10",k
Received,"2025-08-22 13:36:08","I’m going to ask her now"
Received,"2025-08-22 13:43:57","So sixty "
Sent,"2025-08-22 13:47:53",ok
Received,"2025-08-22 13:48:52","Thank you. "
Received,"2025-08-22 13:48:56","Are you mad at me "
Received,"2025-08-22 13:49:35","Going to bank now "
Sent,"2025-08-22 14:29:01","can i seriously ask why you keep telling me we are still dating without making any commitment or serious effort to spend any time together"
Sent,"2025-08-22 14:36:51","ok guess i can’t ask"
Received,"2025-08-22 14:45:02","Dan I am at sugies. Like I said I would be. "
Received,"2025-08-22 15:46:10","Did she hear anything back yet. "
Received,"2025-08-22 16:22:09",?
Sent,"2025-08-22 16:22:33","yes she heard from him i will let you know when he gets here"
Received,"2025-08-22 16:25:22","Alright Dan "
Sent,"2025-08-22 17:25:01","he’s coming now"
Received,"2025-08-22 17:28:35","Ok "
Received,"2025-08-22 17:28:52","FYI the kids are staying here tonight. So we are making cookies now. Then getting pizza."
Received,"2025-08-22 17:29:14","I’ll come over in a few "
Received,"2025-08-22 17:34:59","So you don’t have to worry about me going anywhere "
Sent,"2025-08-22 17:46:08","i shouldn’t have to worry about it in the first place"
Sent,"2025-08-22 18:27:40","can you answer me honestly - do you think i'm acting ridiculous or creating an issue where one does not already exist? 

i just don’t see what would have suddenly cause you to start acting like this other than lying to cheat…i legitimately do not see what other cause would make someone choose the decisions and behaviors you have and continue to make "
Sent,"2025-08-22 18:34:29","-you lied to me and stayed overnight with your ex boyfriend
-you turned off your GPS after 10 fucking years without even telling me why 
-you've continued to push me out of your life more and more
- you now disappear at night every weekend and won't respond to me
- you were already caught cheating on me in NYC

….i am trying to understand  where you’re coming from and what caused you to suddenly change everything about what we are and how we operate but i do not understand and it’s really upsetting."
Sent,"2025-08-22 18:37:25",".
i will leave you alone i just don’t understand why you would want to be in a relationship that has nothing real or sincere about it."
Sent,"2025-08-22 19:15:57","thanks so much for caring"
Sent,"2025-08-22 19:17:14","i’m having a fucking shit day and no matter how nicely i try to explain anything to you, if it means you don’t get to keep cheating and treating me like trash you won’t even hear it.

stop saying “i was sleeping” or “ i was doing x” because it’s not like you decide to answer me AFTER you finish whatever it is anyways"
Received,"2025-08-22 19:17:36",Dan
Received,"2025-08-22 19:18:13","I told you I am with the kids. We were eating. Now watering the plants "
Received,"2025-08-22 19:18:17","I am sorry "
Sent,"2025-08-22 19:33:17","Annie you act like I want to be torturing you like all I am looking for here is to be in a real relationship again"
Received,"2025-08-22 21:44:18","Yes Daniel I want to have a real relationship too. I am putting the kids to bed. "
Sent,"2025-08-22 22:16:26","you do realize that it’s only you who decided to stop being in a real relationship after 10 years of doing that, right? 
it’s hard to hear that you want that and believe it when you still aren’t trying to even act like i matter to you and i haven’t ever given you a reason to think that isn’t what i want"
Sent,"2025-08-22 22:17:10","annie this stuff is just awful to talk about or even think about. i care so much about you and it’s the worst to have to wrestle with the question of why you don’t feel that way about me anymore idk"
Sent,"2025-08-23 06:50:20","do you know why milo made those noises yesterday?"
Sent,"2025-08-23 06:59:35","it's been so awful already being here and for me to deal with you totally cutting me out of your life and literally never getting to see you other than when you come pick something up..but now it's not really possible to ignore the fact that you're making clear you want to be able to see other people and don't want me know be able to know where you are (or even just like..if you’re safely home._

honestly - what other reason is there to decide after 10 years to do that and not even explain why or give some notice? 






milo is sad and depressed because I am really sad and depressed. I’m asking you for the most basic and small gestures of love or affection and you do not make any secret about the fact that anything that might help me believe you are still my girlfriend - even something as small as an afternoon together, or as fundamental as not lying and cheating and disappearing all the time  - is so off the table you won't even acknowledge the fact that I'm repeatedly tellign you that it is breaking my heart and my head. "
Sent,"2025-08-23 07:07:14","if you still love me AS YOUR BOYFRIEND and want to be together...you HAVE to decide that you’re going to do even the bare minimum of acting like you are my girlfriend and actually being in the relationship at all.
"
Sent,"2025-08-23 08:54:11","omg you have GOT to be kidding me. I let my mom use my money to see tom when she didn't make it to the bank in time on the promise she had money and would have it when I needed to go down. I needed to see him yesterday but he couldn't.

she had written someone a check for $2000 forever ago that she hadn’t payed back. Well, now they are payed back.  She had $200 left in the bank and they processed a $2000 check jesus christ kill me"
Sent,"2025-08-23 08:54:47","they weren’t supposed to put the check in until she told them to."
Sent,"2025-08-23 08:54:56","i'm going to roblox myself "
Received,"2025-08-23 09:02:08","Omfg are you serious "
Received,"2025-08-23 09:03:08","What the actual fuck "
Received,"2025-08-23 09:03:29","I will try to get you some money to see tom okay?"
Sent,"2025-08-23 09:12:22","thanks. honestly i want to say like tom should help me out and just give me one but that sounds literally exactly like something suz would say and i'm trying not to turn into that.

oh yeah the house is being shown in 5 hours too fucking ugh"
Received,"2025-08-23 09:13:06","Jesus Christ "
Received,"2025-08-23 09:13:12","I am really sorry "
Received,"2025-08-23 09:13:25","Fuck "
Sent,"2025-08-23 09:15:08","i should have known better than to throw out something i NEEDED to have, but i felt rude saying no so idk. and then i thought yesteday i should tell her to go get it out of the bank because she refuses to turn off her fucking debit card."
Received,"2025-08-23 09:15:27","I know.. "
Received,"2025-08-23 09:15:35","I’m sorry Dan "
Received,"2025-08-23 09:15:48","I will figure out something for you "
Received,"2025-08-23 09:15:59","Is it $20?"
Received,"2025-08-23 09:16:49","I don’t know why she would write someone a check that big in the first place "
Received,"2025-08-23 09:17:09","Regardless of how long ago. And if she told them don’t deposit it "
Sent,"2025-08-23 09:20:45","it’s 30 but even if i can get 15 i can get a half of one and i’ll still have to drive down there but it’ll buy me 4 days to figure out how to get it together. i don’t want you to have to not be able to get something today because of that"
Received,"2025-08-23 11:20:03","I will try"
Received,"2025-08-23 13:13:49","Alright I think I may have fifty to get something. And fifteen for you to see tom. I’ll let you know for sure "
Sent,"2025-08-23 13:15:04",ok
Received,"2025-08-23 13:16:12","I’m trying here.  "
Sent,"2025-08-23 13:17:04","no that’s fine thank you"
Sent,"2025-08-23 13:17:08",sorry
Sent,"2025-08-23 13:49:25","okay they canceled"
Sent,"2025-08-23 13:53:24","do you know when you will be ready"
Received,"2025-08-23 14:22:06",What
Received,"2025-08-23 14:22:15","Who canceled "
Received,"2025-08-23 14:31:07","I’ll be over soon "
Sent,"2025-08-23 14:55:58",?
Received,"2025-08-23 15:00:09","You said "
Received,"2025-08-23 15:00:13","Okay they canceled "
Received,"2025-08-23 15:00:22","I’m coming over hang on "
Sent,"2025-08-23 15:04:55",okay
Sent,"2025-08-23 15:05:08","i just cant have her call until you’re here"
Received,"2025-08-23 15:05:16","On my way "
Received,"2025-08-23 16:32:25","Have you heard anything "
Sent,"2025-08-23 16:32:40","not yet"
Received,"2025-08-23 17:15:09","Why nottttt"
Sent,"2025-08-23 17:27:30","jesus. fucking. christ"
Received,"2025-08-23 17:27:42","What’s wrong "
Sent,"2025-08-23 17:27:43","guess what day tom chose to DO HEROIN FOR THE FIRST TIME IN YEARS"
Received,"2025-08-23 17:27:49",stfu
Received,"2025-08-23 17:27:51","What "
Received,"2025-08-23 17:27:53","How do you know "
Sent,"2025-08-23 17:27:54","thank god he didn't pop it"
Sent,"2025-08-23 17:27:58","he snorted it"
Received,"2025-08-23 17:28:01","Why the fuck"
Received,"2025-08-23 17:28:07","Would he do that "
Sent,"2025-08-23 17:28:39","￼"
Sent,"2025-08-23 17:29:25","hey he can do whatever he wants as long as he doesn’t fucking die or pass out before i get down there i swear to god"
Received,"2025-08-23 17:29:40","🫠"
Received,"2025-08-23 17:29:47","Unbelievable "
Sent,"2025-08-23 17:30:28","hey whatever just….why me why today"
Received,"2025-08-23 17:30:42","I dont know Dan. I’m sorry "
Sent,"2025-08-23 17:32:20","although i was SO happy to find this luigi video i was watching and to see that i’m not the only one who still feels like we should break him out of jail and start building statues for that guy"
Sent,"2025-08-23 17:33:56","that dude knew he would go to jail and still thought it was more important to turn that guys head into pink mist than to stay free and live his life"
Sent,"2025-08-23 17:46:39","￼that’s what i know right now"
Received,"2025-08-23 17:48:14","Okay thank you "
Received,"2025-08-23 17:48:17","I appreciate that "
Sent,"2025-08-23 18:21:07","omg it never ends"
Sent,"2025-08-23 18:21:28","okay well bop came. "
Received,"2025-08-23 18:21:29","Now what "
Received,"2025-08-23 18:21:56","Should I come or can you drop it off "
Sent,"2025-08-23 18:22:28","idk i’m sorry i just had a feeling that it was going to be a lot worse to get 50 than 60"
Received,"2025-08-23 18:22:47","Well I would have gotten sixty but I gave you then it "
Received,"2025-08-23 18:22:50","Money "
Sent,"2025-08-23 18:27:03","it’s not that bad just - i won’t take any"
Sent,"2025-08-23 18:27:04","i don’t care honestly i just want her to let me go fucking get that sub"
Sent,"2025-08-23 18:27:04","he’s going to fall asleep and i’m going to be fucked"
Sent,"2025-08-23 18:27:04","she’s not here so i don’t have a car right now"
Sent,"2025-08-23 18:27:04","no sweetie i know"
Sent,"2025-08-23 18:27:04","that’s why i said sorry"
Sent,"2025-08-23 18:27:04","how could i possibly be mad or shitty at YOU for that"
Sent,"2025-08-23 18:27:04","i’m saying i just didn’t want to put you in a position where you were forced to have to do something i would have told you wasn’t smart otherwise. 

how could i possibly be mad at YOU about it when you only did that because of me"
Sent,"2025-08-23 18:28:14","also i’m sorry if you got a ton of messages from me. my shit is being really weird and not sending . i tried to delete them when they were stuck in the process of sending"
Sent,"2025-08-23 18:31:27","but i was saying my mom is not here"
Received,"2025-08-23 18:32:32","Dan it’s okay "
Received,"2025-08-23 18:32:42","Relax. It’s okay. I know it’s not your fault for the size or it "
Received,"2025-08-23 18:32:43","Of "
Received,"2025-08-23 18:32:56","I’ll let you know when i can come "
Sent,"2025-08-23 18:37:23","it’s been a bad day i’m sorry"
Sent,"2025-08-23 18:37:23","it’s been a bad year lol"
Sent,"2025-08-23 18:45:11","i just know what’s going to happen. i won’t be able to go down there tonight and i’ll be in double bad shape because she fucked me over so badly"
Sent,"2025-08-23 18:48:33","i did one line and that’s all. also i will make sure i give you some of what he fronts me on monday"
Received,"2025-08-23 18:51:38","Alrightdan it’s okay "
Sent,"2025-08-23 19:22:43","okay i think she is ready to go"
Sent,"2025-08-23 19:23:04","i now just need to confirm with tom that it’s still okay and then i can leave."
Received,"2025-08-23 19:24:55","Where are you leaving it "
Sent,"2025-08-23 19:25:52","i’ll leave it where i always do"
Sent,"2025-08-23 19:26:08","in the front. underneath soething obvious"
Sent,"2025-08-23 19:26:14","are you going out tonight"
Sent,"2025-08-23 19:26:33","i’m not being rude i just need to know what frame of mind i need to be in to survive the night"
Sent,"2025-08-23 19:26:51","please it will just help me so much to get a yes or no answer"
Sent,"2025-08-23 19:27:35","it’s not knowing what to expect that makes it feel so stressful and painful"
Sent,"2025-08-23 19:31:01",seriously
Received,"2025-08-23 19:31:14","No dan "
Received,"2025-08-23 19:31:15","I am
Not "
Received,"2025-08-23 19:32:48","Did you leave yet "
Sent,"2025-08-23 19:37:05","i am about to"
Sent,"2025-08-23 19:37:41","i am going to leave it right inside the front door in a red lipstick case"
Sent,"2025-08-23 19:37:58","tom is going to give me a whole one for 15"
Received,"2025-08-23 19:38:08","Okay thank you "
Received,"2025-08-23 19:38:13","That’s goood"
Sent,"2025-08-23 19:38:20","no thank you"
Sent,"2025-08-23 19:38:43","and i did weigh this and it isn’t like as far off as it seems to me but still"
Sent,"2025-08-23 19:38:59","i will make that and the money for the sub up to you"
Sent,"2025-08-23 19:39:06","by monday latest"
Received,"2025-08-23 19:39:12","It’s okay Dan "
Sent,"2025-08-23 19:39:56","it’s just one piece idk i hope im just being stressed about it but either way"
Sent,"2025-08-23 19:40:01","thank you and i love you"
Sent,"2025-08-23 19:40:09","i’ll message you later"
